,movieId,avg_rating
0,110.0,4.016057252826558
1,147.0,3.5959331588483994
2,858.0,4.339810758717364
3,1221.0,4.263475012950189
4,1246.0,3.9128028890959925
5,1968.0,3.827552515876893
6,2762.0,4.021281953145459
7,2918.0,3.9269283300984834
8,2959.0,4.2307160469145675
9,4226.0,4.1570775807006335
10,4878.0,3.9725600543888806
11,5577.0,3.5524292205522543
12,33794.0,3.944855598774569
13,54503.0,3.73027474462839
14,58559.0,4.182070707070707
15,59315.0,3.855209887065843
16,68358.0,3.8723525852215426
17,69844.0,3.8431253785584496
18,73017.0,3.7661114570361147
19,81834.0,3.8732918180245632
20,91500.0,3.5621421650665024
21,91542.0,3.738952195664258
22,92439.0,3.3820754716981134
23,96821.0,3.8701923076923075
24,98809.0,3.7040406295345463
25,99114.0,4.00847806888431
26,112552.0,4.120283855706682
27,5.0,3.079564818455892
28,25.0,3.6675128965433204
29,32.0,3.888769242293719
30,58.0,3.965010863864539
31,64.0,2.8375228519195614
32,79.0,3.1614385297845375
33,141.0,3.5228261714196907
34,260.0,4.132299305600623
35,339.0,3.5089935090326114
36,377.0,3.4874077814860356
37,605.0,3.308572179858007
38,628.0,3.752637379940167
39,648.0,3.400149588631264
40,762.0,2.4176879617557585
41,780.0,3.397041864691082
42,786.0,3.173135120785771
43,788.0,2.8617094095099023
44,1210.0,3.9896115699843735
45,1233.0,4.105434366628397
46,1356.0,3.665977836315742
47,1475.0,3.1241217798594847
48,1552.0,3.194538731967511
49,480.0,3.6602380472059712
50,500.0,3.3931413515024085
51,527.0,4.266530696698294
52,1092.0,3.3524774774774775
53,1097.0,3.748315096225303
54,1270.0,3.9225489659200847
55,3101.0,3.4338213436385256
56,4474.0,3.1709827357237717
57,223.0,3.856592859331903
58,415.0,2.8146577831617203
59,1197.0,4.131257482104028
60,1422.0,3.084110696517413
61,1431.0,2.5797475616752723
62,1597.0,3.332478563987499
63,1617.0,4.066397501813708
64,1644.0,2.479947403024326
65,1645.0,3.516589990241182
66,1732.0,3.954323444283647
67,1909.0,3.325736793979039
68,1911.0,2.671553913645809
69,2023.0,3.445889101338432
70,2338.0,2.1239709917679344
71,2355.0,3.5814566559038705
72,2396.0,3.813487310024706
73,2443.0,3.54176245210728
74,2541.0,3.2904418736961882
75,2581.0,3.0576650300054555
76,2683.0,3.1940367626104305
77,2692.0,3.979886324660689
78,2694.0,3.116386925795053
79,2706.0,3.307479376718607
80,2710.0,2.886137723204246
81,2712.0,3.2328912171199287
82,2716.0,3.747240455655962
83,2763.0,3.493805183708345
84,2805.0,2.8601017441860463
85,2875.0,3.0903614457831323
86,2881.0,3.2045063454506346
87,2987.0,3.528473377703827
88,3004.0,2.5402392604676454
89,3005.0,3.3133675128173063
90,3114.0,3.813140562814778
91,3160.0,3.8583661273866783
92,3203.0,3.5973502304147464
93,3285.0,3.06309926677947
94,3298.0,3.499612327970537
95,3408.0,3.5817736530033515
96,3409.0,3.109381603042682
97,3476.0,3.677532511978097
98,3578.0,3.9548147006363816
99,3623.0,2.9744713514584262
100,3751.0,3.519379650110597
101,3752.0,2.9745951982132888
102,3753.0,3.4606710502058626
103,3798.0,3.2194089993284085
104,3908.0,2.172275641025641
105,3909.0,2.796164772727273
106,3977.0,2.7718020304568527
107,4014.0,3.697468450661396
108,4084.0,3.088294247344157
109,4238.0,3.26131090487239
110,4848.0,3.819624700338927
111,4896.0,3.6547724884829873
112,5679.0,3.3681152499204075
113,7.0,3.372105297882167
114,157.0,2.7914691943127963
115,296.0,4.169975313136369
116,541.0,4.12244293712317
117,750.0,4.213030410183875
118,908.0,4.205228001893441
119,1193.0,4.22913497743311
120,1198.0,4.134613773809324
121,1201.0,4.119727013810522
122,1204.0,4.1150584307178635
123,1225.0,4.064012270998963
124,1230.0,4.045821386853563
125,1254.0,4.128207350901525
126,1263.0,3.970385953556113
127,1302.0,3.62373132224415
128,1945.0,4.134570403867145
129,2163.0,2.5010378827192525
130,2707.0,3.4481486037643005
131,2877.0,3.0743280307185956
132,3079.0,3.7676010430247717
133,3156.0,3.1025396825396827
134,3198.0,3.9664463141025643
135,3255.0,3.496856948691811
136,11.0,3.6605905006418484
137,2565.0,3.749020059949274
138,2628.0,3.086590155714644
139,293.0,4.080149006140683
140,318.0,4.429014514393623
141,2571.0,4.154098255515649
142,2858.0,4.1307037094628445
143,3535.0,3.574484210526316
144,3948.0,3.4158160761605654
145,4022.0,3.6428315340795923
146,4306.0,3.786280348144755
147,4993.0,4.104167033276435
148,5618.0,4.202589307120594
149,5810.0,3.2704778156996586
150,5816.0,3.616070567820303
151,6377.0,3.855150942839437
152,6934.0,3.1856384799726123
153,7153.0,4.109477786137315
154,8368.0,3.7872777671573314
155,8533.0,3.7190300474433315
156,8961.0,3.8578421234057223
157,30793.0,3.233413751507841
158,35836.0,3.4695676905574517
159,39183.0,3.6130211674150097
160,40815.0,3.754392170734583
161,41566.0,3.4161512027491407
162,50872.0,3.8163040962740107
163,51255.0,3.85052440659254
164,54001.0,3.768272493998841
165,54272.0,3.436550284189769
166,55247.0,3.899957698815567
167,60074.0,3.1530345040049292
168,63082.0,3.862503516174402
169,68954.0,3.9786286731967944
170,72378.0,2.757137270238561
171,79132.0,4.161755956596878
172,80463.0,3.773740229502744
173,88125.0,3.9061306167000183
174,88129.0,3.8147204529370136
175,88744.0,3.5563422268594427
176,89745.0,3.8163960713569853
177,91529.0,3.9730562675454655
178,106489.0,3.6633389648287515
179,106920.0,3.8873068573617675
180,116797.0,4.017234716747817
181,122904.0,3.8595175668589405
182,134853.0,3.967576170986812
183,1.0,3.8881574960610834
184,44.0,2.6292445482866045
185,47.0,4.068128299593604
186,170.0,3.216995126086035
187,208.0,2.862218822227286
188,420.0,2.755883440118285
189,553.0,3.6939798302791784
190,585.0,2.6114362899594776
191,647.0,3.531293382693198
192,653.0,3.219820579204046
193,784.0,2.7018389048822042
194,832.0,3.4532227689690784
195,852.0,3.1780804694048617
196,912.0,4.2143927037912325
197,968.0,3.613718603661132
198,1037.0,2.7352067183462534
199,1211.0,4.0194900710958565
200,1228.0,4.054861416630004
201,1265.0,3.8798484691766655
202,1266.0,3.9841028819336843
203,1287.0,3.79806030343768
204,1292.0,3.9608087522503808
205,1304.0,4.032614893374387
206,1339.0,3.4344487344487344
207,1343.0,3.541339141964201
208,1404.0,3.2293510324483776
209,1405.0,2.9223770809136664
210,1499.0,2.0837431298814
211,1591.0,2.6416020262782967
212,1626.0,2.4519112207151665
213,1653.0,3.7787658024426825
214,1792.0,3.2556528081692195
215,1837.0,2.67652027027027
216,1876.0,2.954954638160208
217,1882.0,2.3791272344900105
218,1965.0,3.5701114922813035
219,2019.0,4.255073602972702
220,2022.0,3.6262776129244974
221,2110.0,3.278630239520958
222,2193.0,3.4535741301059
223,2240.0,3.4074850299401196
224,2300.0,3.854337476857974
225,2313.0,3.8976809378185524
226,2334.0,3.1179525222551927
227,2416.0,3.0554187192118225
228,2469.0,3.1724619289340104
229,2474.0,3.4339356295878036
230,2596.0,3.619033760186263
231,2600.0,3.3447492290212626
232,2670.0,3.883164005805515
233,2919.0,3.910173528411024
234,2985.0,3.3261727046544087
235,3016.0,3.211725293132328
236,3036.0,3.2846715328467155
237,3082.0,3.2011004784688994
238,3091.0,4.040735873850197
239,3107.0,3.3008921771298008
240,3146.0,2.621738089537946
241,3147.0,4.017085145643865
242,3175.0,3.586550320670942
243,3197.0,3.1338880484114977
244,3354.0,2.6731800766283524
245,3359.0,4.001626737651582
246,3527.0,3.6411710252256424
247,3634.0,4.00314465408805
248,3660.0,2.740084985835694
249,3671.0,3.8588944642279053
250,3679.0,3.9023861171366594
251,3785.0,2.7277346084877467
252,3841.0,2.7736063708759953
253,3868.0,3.580720221606648
254,3986.0,2.988444669365722
255,4085.0,3.555634807417974
256,4291.0,3.2935675182481754
257,4361.0,3.6227669076988516
258,4366.0,3.268490514160022
259,4367.0,2.763495875535136
260,4443.0,3.375332741792369
261,4466.0,2.808450704225352
262,4541.0,3.2256380510440836
263,4563.0,2.605641592920354
264,4571.0,3.365765306122449
265,4638.0,2.689146180860404
266,4643.0,2.7463319055864392
267,4654.0,2.802859292701279
268,4681.0,3.177782409337224
269,4787.0,3.4773519163763065
270,4901.0,3.6148412577852045
271,4954.0,3.556455344747802
272,4956.0,3.7238292011019283
273,4963.0,3.8027608646628654
274,4971.0,3.1135135135135137
275,4979.0,3.7710813023490144
276,4980.0,2.9865564874198323
277,5002.0,3.123732251521298
278,5008.0,4.073885658914729
279,5026.0,3.462895377128954
280,5033.0,3.2370283018867925
281,5036.0,3.0758196721311477
282,5054.0,3.4421669106881407
283,5064.0,3.7887950882578663
284,5120.0,3.9513707571801566
285,5125.0,3.2642857142857142
286,150.0,3.884030583809391
287,342.0,3.483084947839046
288,497.0,3.870980417840068
289,594.0,3.5779943600653046
290,1059.0,3.5556464142611826
291,1079.0,3.834659511472983
292,1183.0,3.6401474644002927
293,1188.0,3.7951380830819215
294,1207.0,4.157649361114308
295,1262.0,4.105288500120375
296,1291.0,3.9829955947136564
297,1391.0,2.9640020497053547
298,1527.0,3.7438710808520588
299,1676.0,3.246805502691534
300,1682.0,3.83524199867398
301,2245.0,3.3515157366286927
302,2321.0,3.559651474530831
303,2324.0,4.167062784709843
304,2395.0,3.8395848731214586
305,2640.0,3.380818176535534
306,3538.0,3.5633535660091047
307,3717.0,3.091405740378343
308,3793.0,3.5702685272045027
309,3967.0,3.786936797608001
310,3969.0,3.3825551417931825
311,3996.0,3.8630900858912045
312,4027.0,3.8738065587380657
313,4103.0,3.8273352738819795
314,4246.0,3.4143158702744194
315,4308.0,3.540761055879328
316,4370.0,3.2493957918680696
317,4881.0,3.764162953532782
318,4886.0,3.857819974760074
319,4973.0,4.128245715945396
320,5013.0,3.6148835920177382
321,5016.0,3.3623283191628515
322,5151.0,2.796147672552167
323,5299.0,3.4101313464935865
324,5349.0,3.5027325135792595
325,5378.0,3.079036907518548
326,5380.0,3.607206012378426
327,5445.0,3.6742125668877565
328,5459.0,2.978448275862069
329,5502.0,3.249963246104087
330,5669.0,3.7310323166050114
331,5872.0,3.1107459274078306
332,5902.0,3.834838594294912
333,5952.0,4.07977718669288
334,5989.0,3.9003482972136223
335,5991.0,3.535867286482545
336,6157.0,2.5432468895218108
337,6333.0,3.6264792530084384
338,6365.0,3.3294890382672113
339,6539.0,3.8130280430415278
340,6568.0,3.237541528239203
341,153.0,2.906473407180454
342,165.0,3.5035240874468294
343,344.0,2.9877855259040724
344,349.0,3.669152701003188
345,380.0,3.501833838303301
346,457.0,3.982462161210841
347,588.0,3.6875235732009926
348,590.0,3.740689158128482
349,592.0,3.3848223095109558
350,593.0,4.15224553390899
351,595.0,3.677421699004433
352,34.0,3.6205942448493103
353,231.0,2.95447672534831
354,356.0,4.052925882007376
355,364.0,3.8046486987616714
356,520.0,3.0614243323442136
357,736.0,3.2215517015191666
358,1073.0,3.701458760206734
359,1089.0,4.089379750078279
360,1127.0,3.666859547606523
361,1276.0,4.08073176344251
362,1370.0,3.4337145754690406
363,1573.0,3.3296318760789436
364,1721.0,3.398033272240237
365,1923.0,3.527879978567601
366,2028.0,4.053710956720266
367,2054.0,2.703222204498325
368,3440.0,2.20695067264574
369,3513.0,3.303084648493544
370,3555.0,3.346660339304781
371,4036.0,3.426017497147204
372,4052.0,3.1007226738934057
373,4995.0,3.95701895277867
374,5418.0,3.911517001789662
375,6058.0,2.8989234449760763
376,6624.0,2.4131413141314133
377,6870.0,3.8334357983488494
378,6942.0,3.749627947050991
379,7347.0,3.2008317681781593
380,7361.0,4.076853610687261
381,7439.0,3.046360485268631
382,8665.0,3.860731521463043
383,27700.0,3.737678855325914
384,33437.0,3.4887742718446604
385,33679.0,3.2380689538043477
386,36513.0,3.113821138211382
387,37653.0,2.88
388,37727.0,3.104431678292983
389,37741.0,3.7054810632792283
390,40148.0,3.4249394673123486
391,40339.0,2.79934988179669
392,42013.0,2.7494305239179955
393,43679.0,2.76797829036635
